0,1,2,3,4,5,6,7,8,labels
-12.52608320875894,-83.55152165571242,12.693541657570764,-12.994268748844004,-8.637806553747762,-0.6526157621539181,-1.9831821449106368,0.7210938754586688,-0.09904168533210686,0.0
86.98555224738192,-92.7760241097944,-90.93482780815347,-19.704534589520748,26.03543041691513,-2.447508534758183,5.564754127298316,-0.03856155613790859,0.11678450028362154,0.0
294.58695625585597,-12.795267054575723,-109.82594577832086,-24.011743345325137,8.521450731987048,32.44171944323881,0.05704221341635393,3.2762930226818936,1.055906670082795,1.0
-119.69478644142809,28.027388867075203,6.800687266232697,-3.58398203871577,-2.427168098163933,0.11305150811145794,0.5101713911323648,-1.1292592191679263,0.7183186135167096,0.0
-54.95824103708878,-17.972853812346752,245.2400972364699,22.91336689895232,14.471744935390884,5.31341820120999,-0.4156964863609975,0.5356577388316575,0.17245131075207518,0.0
-69.29473424801176,-1.1552877064122486,6.814645956588318,-7.0313328154089865,-4.619101771233137,-0.3986591026059013,-0.6992773108559913,2.4669724038975653,1.1992811548228266,0.0
67.48469844082233,23.438952659393934,-52.55577952860702,-7.0287331178968415,31.378233261874563,-1.618089654622294,5.5367062296235146,7.1956567764884465,2.6923903604623023,1.0
-12.524384085671842,-83.55251469387859,12.68190136059153,-13.002416621745775,-8.589391000182284,-0.7147456899683624,-2.093134488667957,1.6171731138379253,0.1501062829293626,0.0
-110.83411616258998,32.81574841637448,4.089979618272825,-3.949374351447944,-2.825236294129451,0.12085662356308285,0.6360785256839053,-2.797169369585533,-0.4200339624628689,0.0
-48.57348346690866,44.27470144649797,2.50002670277938,-5.612732424180315,-4.276203987124762,0.10128482799562379,0.5332914662526153,-3.1996152953263564,0.7507651362953195,0.0
-88.60534277521529,33.775173666343704,7.01807615561002,-4.267124293431687,-3.165566814965948,0.26564306330928616,0.705358705174279,-3.156995491213706,0.984710027781659,0.0
-119.58975594543234,27.973296589685845,3.876954710054245,-3.9561120998122785,-2.8299732197950322,0.2340220813769664,0.8437932514602845,-3.8599020985435994,0.006554306592404324,0.0
-118.8887069738243,27.634946713684243,-14.866658842560751,-6.45592206984013,-4.518307468183138,-0.21759424304140737,0.8091168903581052,-5.084667898983279,-1.6706448649164616,0.0
-119.62247066966007,27.999432117080126,4.842931416399837,-3.832218173851806,-2.6898950954631484,0.14476497507495129,0.6487926668995951,-2.804218143929906,-0.32973392651932265,0.0
-119.57801283706281,27.97273097529614,3.8012552203118646,-4.0051856352141,-2.5350916723517605,-0.17204083010869903,0.12704728460856873,1.6230858639126857,1.121730625070878,0.0
-119.57724769002812,27.975432564717643,3.7983882828516786,-4.0052354444602205,-2.5331550888668124,-0.18835202406875834,0.09911618534699691,1.6715757510755083,0.9305496243753809,0.0
295.9728708108047,-330.41752986351975,-18.295904245618374,26.796963410343185,-15.272733617946646,-7.263973128179448,3.6306530159697905,2.015023060652313,-2.3383074107124444,1.0
-110.08091529987797,10.585517169320264,7.718739321108145,-4.809433019272084,-3.212618654480187,-0.018728506650783946,0.1230747746320762,-0.9718993673502322,-0.030648682531894286,0.0
-93.23724742269835,42.47753288420992,2.4768402202143798,-4.233308143749372,-2.779734725684336,-0.5124461245069752,-0.4133378154764834,3.233304900350546,-1.5884487235219635,0.0
-1.1713574532273265,-20.756962227808387,1.3994904800708958,-11.201966540462863,-7.601776752647349,-0.9139712858538425,-1.6855462433121022,2.8229088103480375,-0.9761242286796121,0.0
105.395383598403,-45.95366658166135,-37.509159061439675,-11.955759085134778,26.28540165565392,-1.2661617624167472,4.872868599334468,0.9640355676965534,-0.7845382624003484,1.0
77.84542029535697,-75.19602445169906,-116.71669194555456,-22.65024000471089,6.380839042323849,31.065556665407165,-0.7151499954561757,5.940496891139953,-0.7484519735594553,1.0
9.211834521433564,-17.746238345020675,-17.436505592476376,-7.159064558852933,20.678825053934506,-0.42677524587513677,4.422597808543572,0.9605621922865285,2.235571697210642,0.0
-119.58652652827581,27.977706730362694,3.8595805381546366,-3.9643595912062906,-2.777684499259651,0.13926976564240207,0.67797870917982,-2.8668430858386946,-0.12665972653712373,0.0
13.046981382488381,20.474167874912798,-102.62559441832592,73.11741699996608,12.552486786537592,23.76308292960225,-5.108297853028713,-1.255494516832067,1.6838525916620735,1.0
139.93860541351248,-45.017051230097046,-77.90294457851155,68.8141923178567,-1.2799268834672215,-8.481682981106752,10.18746165533251,-3.1997844238306077,-0.6873335193086905,1.0
-44.66764107384366,57.92510058093789,3.2507045300534787,-5.802267522329509,-3.3646944100391094,-0.32728753623239876,0.015570035065745226,2.89602299250376,-0.3122595476990252,0.0
-88.06250392292581,14.942515242280113,-47.53120310096255,39.92534559100138,22.943366401759082,-2.949761925318333,31.603756536749483,8.797762685856478,-1.7133075453798838,1.0
542.7892589133618,-103.6464872374453,177.4485664214819,-2.3899371554463675,24.74125597449028,2.902847482244756,0.9142285174447682,-2.55315333601988,0.8579864432679719,0.0
-119.61737330039882,27.99645300258168,4.808010525462127,-3.8566617925571185,-2.5446484347667067,-0.04162480836838309,0.3189356356276352,-0.11598042879213472,0.4177099782650869,0.0
-119.57478341990624,27.977141115973012,3.783881048412257,-4.01343312660811,-2.4828029518163808,-0.266793145843263,-0.038767257671896066,2.616144876617588,0.9885165919413538,1.0
34.02429425360488,2.5189767581165716,-83.76616919194295,21.806917714558665,11.723676538594706,-5.848073694614248,-10.232887637606764,-1.131254637506974,1.4132281710209653,0.0
-119.58635769925819,27.97131051335355,3.85367411609577,-3.9724078456158205,-2.733142112664071,0.10976222574807655,0.623888563945645,-2.0677436217850866,0.5048502431153431,0.0
582.8365748655178,-206.8715991842868,-52.28023472769238,9.57655612883268,-26.170908690308153,-7.311597886434894,0.03585189967997009,-1.803443271776647,1.1786593528184353,1.0
79.27334776052723,-60.625443873739194,-40.36857120111017,-11.01884314971839,27.222234078691816,-0.9975184324605263,5.471401076811541,-3.185611939048603,0.10870508387812244,0.0
-55.739596620241876,-5.053040611096182,7.5198392201752515,-7.628799115075127,-5.07003005342829,-0.39325068528601326,-0.7811047566634041,2.3486316666640503,1.5829187746980202,0.0
-114.22993052275025,18.960965320904798,-10.476266685857045,-6.567927021033905,-4.416564570722899,-0.25875704158208435,0.49106104986766286,-2.2738243478099793,0.5955360854348083,0.0
-119.53807413148726,27.95811731867708,2.797663232706869,-4.145624353208717,-2.5686557721279333,-0.28859954923587156,-0.037512314653242826,2.602009821871621,1.0004097912280552,0.0
-119.58576138124107,27.980408319784193,3.85671360069445,-3.964409400452413,-2.775747915774701,0.12295857168234262,0.6500476099182486,-2.8183531986758736,-0.3178407272326212,0.0
-119.6599451051138,28.01575432495456,5.832016169565412,-3.6999771380050768,-2.605978858636548,0.18288257242761913,0.6754688231425131,-2.838572976346761,-0.15044612511052655,0.0
-12.52608320875894,-83.55152165571242,12.693541657570764,-12.994268748844004,-8.637806553747762,-0.6526157621539181,-1.9831821449106368,0.7210938754586688,-0.09904168533210686,0.0
74.4565679996148,-200.01811045340918,10.298242643109806,56.71104949447961,-36.61351402965456,-7.211682819787199,10.604946560792316,7.566716445242195,-1.8428898187555136,1.0
-79.78180927379564,38.56706298949911,5.284640416697991,-4.516372079136194,-3.390634000913701,0.25255069632492866,0.7497617055003887,-3.261061545940944,1.2886651925158121,0.0
-119.60384665443338,27.991696241521304,4.717717527711078,-3.91790732806547,-2.179080140460164,-0.5245714176156566,-0.534807747598488,6.662636504070211,2.0977892498312674,0.0
75.08195997055712,-35.209879840889585,12.14029014678226,-14.15667801595103,-9.126213508163477,-0.8001506879694305,-2.0250360487985364,2.829553031119423,-1.0181962119289876,1.0
