0,1,2,3,4,5,6,7,8,labels
-325.56897778881853,-7.052402213180399,-2.8443807688840583,0.19794072503691149,-1.2458910876298188,-1.4809212108459047,-0.042024535671875134,0.32302921122824446,0.2822492517775482,0
14.290080110429926,-16.363588756751533,-6.893894907194987,-3.4056883691084114,-0.9082963966397817,-4.132962455547591,1.1084480147346987,-1.711670135719421,-0.33442042083778345,0
-415.5487738322767,-4.861528097275438,-1.9354937753819448,1.0614970442803737,-2.4839978263050284,-3.4636410881027917,6.754652142236236,-0.5983844359785825,-0.2756973035900464,0
-315.5764663043739,-7.335639367942506,-2.970182566479665,0.08704688462413149,-1.295060211354716,-1.6600782702657495,-0.08072071522224263,0.29822039922115956,0.43179224542635786,0
-425.40617739926057,-4.058879837776249,-1.4158274556195927,1.6990377910993095,1.2637935661294346,3.7222860103526267,2.1205917183890675,1.8389284981463658,2.9748983930313946,0
-395.53149316824596,-5.366021359971282,-2.090950526240722,0.9622377347974485,-2.063828622752365,-3.076703755906182,7.968442203327841,1.3028951972235425,-0.8965622285597861,0
-125.63012609626885,-12.497806095617465,-5.207107047567486,-1.8823703693944829,-0.687372691169228,-2.4783865265043055,1.7992830004219975,-1.5201520757193285,-0.3510433214339801,0
1173.9287673346598,-47.640749874761305,-20.23016200539192,-15.067495546570118,3.5760381582219556,-6.9383938178059985,-0.49774605318436815,-1.3781446276101559,1.2675676959514992,0
-425.5290287637077,-4.1784306732268774,-1.6439490049447008,1.1524401275715643,-0.9278635310451582,0.5050165806859351,-4.371584412929281,-1.3335288639269838,-0.5924885199065543,0
64.45029067966287,-17.21848579763839,-7.095985751316668,-3.3574352896038175,3.239351453293633,2.8052116017508295,1.6426408572726934,-1.759535551312691,1.4607165859418645,0
7.24965224756964,76.83806839413997,36.06176616666699,-10.172034012027742,-1.2290068425837906,-9.053073144619391,-0.9153870964818236,-0.1964667496119634,0.2616221221342486,1
